accepted_name,verbatim_name,taxonomic_status,species,subspecies,taxon_rank,class,order,family,genus,is_marine,is_brackish,is_freshwater,taxon_id,ncbi_id,region
Diplectrum sciurus,Diplectrum sciurus,accepted,Diplectrum sciurus,NA,species,Actinopteri,Perciformes,Serranidae,Diplectrum,TRUE,FALSE,FALSE,276186,NA,Eastern Tropical Pacific
Gillichthys seta,Gillichthys seta,accepted,Gillichthys seta,NA,species,Actinopteri,Gobiiformes,Gobiidae,Gillichthys,TRUE,FALSE,FALSE,280852,79683,Eastern Tropical Pacific
Seriola peruana,Seriola peruana,accepted,Seriola peruana,NA,species,Actinopteri,Carangiformes,Carangidae,Seriola,TRUE,FALSE,FALSE,276650,NA,Eastern Tropical Pacific
Bagre panamensis,Bagre panamensis,accepted,Bagre panamensis,NA,species,Actinopteri,Siluriformes,Ariidae,Bagre,TRUE,TRUE,FALSE,275588,243721,Eastern Tropical Pacific
Cociella punctata,Cociella punctata,accepted,Cociella punctata,NA,species,Actinopteri,Perciformes,Platycephalidae,Cociella,TRUE,FALSE,FALSE,218136,1633431,Eastern Tropical Pacific
Starksia leucovitta,Starksia leucovitta,accepted,Starksia leucovitta,NA,species,Actinopteri,Blenniiformes,Labrisomidae,Starksia,TRUE,FALSE,FALSE,276376,NA,Eastern Tropical Pacific
Melamphaes lugubris,Melamphaes lugubris,accepted,Melamphaes lugubris,NA,species,Actinopteri,Beryciformes,Melamphaidae,Melamphaes,TRUE,FALSE,FALSE,274932,319444,Eastern Tropical Pacific
Orthopristis cantharinus,Orthopristis cantharinus,accepted,Orthopristis cantharinus,NA,species,Actinopteri,Eupercaria incertae sedis,Haemulidae,Orthopristis,TRUE,FALSE,FALSE,275740,2070695,Eastern Tropical Pacific
Lumpenopsis hypochroma,Lumpenopsis hypochroma,accepted,Lumpenopsis hypochroma,NA,species,Actinopteri,Perciformes,Stichaeidae,Lumpenopsis,TRUE,FALSE,FALSE,281437,NA,Eastern Tropical Pacific
Cynoscion nannus,Cynoscion nannus,accepted,Cynoscion nannus,NA,species,Actinopteri,Eupercaria incertae sedis,Sciaenidae,Cynoscion,TRUE,FALSE,FALSE,276082,2048729,Eastern Tropical Pacific
Hypsoblennius proteus,Hypsoblennius proteus,accepted,Hypsoblennius proteus,NA,species,Actinopteri,Blenniiformes,Blenniidae,Hypsoblennius,TRUE,FALSE,FALSE,276330,NA,Eastern Tropical Pacific
Thaleichthys pacificus,Thaleichthys pacificus,accepted,Thaleichthys pacificus,NA,species,Actinopteri,Osmeriformes,Osmeridae,Thaleichthys,TRUE,TRUE,TRUE,282959,240832,Eastern Tropical Pacific
Epinephelus cifuentesi,Epinephelus cifuentesi,accepted,Epinephelus cifuentesi,NA,species,Actinopteri,Perciformes,Serranidae,Epinephelus,TRUE,FALSE,FALSE,273842,160716,Eastern Tropical Pacific
Carangoides otrynter,Carangoides otrynter,accepted,Carangoides otrynter,NA,species,Actinopteri,Carangiformes,Carangidae,Carangoides,TRUE,FALSE,FALSE,276243,179362,Eastern Tropical Pacific
Prognathodes aculeatus,Prognathodes aculeatus,accepted,Prognathodes aculeatus,NA,species,Actinopteri,Acanthuriformes,Chaetodontidae,Prognathodes,TRUE,FALSE,FALSE,273369,109682,Eastern Tropical Pacific
Brachygenys californiensis,Brachygenys californiensis,accepted,Brachygenys californiensis,NA,species,Actinopteri,Eupercaria incertae sedis,Haemulidae,Brachygenys,TRUE,FALSE,FALSE,1577329,NA,Eastern Tropical Pacific
Vinciguerria poweriae,Vinciguerria poweriae,accepted,Vinciguerria poweriae,NA,species,Actinopteri,Stomiiformes,Phosichthyidae,Vinciguerria,TRUE,FALSE,FALSE,127304,473336,Eastern Tropical Pacific
Prionace glauca,Prionace glauca,accepted,Prionace glauca,NA,species,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Prionace,TRUE,TRUE,FALSE,105801,7815,Eastern Tropical Pacific
Xanthichthys lineopunctatus,Xanthichthys lineopunctatus,accepted,Xanthichthys lineopunctatus,NA,species,Actinopteri,Tetraodontiformes,Balistidae,Xanthichthys,TRUE,FALSE,FALSE,219896,586875,Eastern Tropical Pacific
Orthopristis chalceus,Orthopristis chalceus,accepted,Orthopristis chalceus,NA,species,Actinopteri,Eupercaria incertae sedis,Haemulidae,Orthopristis,TRUE,FALSE,FALSE,275741,1010708,Eastern Tropical Pacific
Citharichthys sordidus,Citharichthys sordidus,accepted,Citharichthys sordidus,NA,species,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,TRUE,FALSE,FALSE,275694,319774,Eastern Tropical Pacific
Ophichthus apachus,Ophichthus apachus,accepted,Ophichthus apachus,NA,species,Actinopteri,Anguilliformes,Ophichthidae,Ophichthus,TRUE,FALSE,FALSE,271938,NA,Eastern Tropical Pacific
Tomicodon eos,Tomicodon eos,accepted,Tomicodon eos,NA,species,Actinopteri,Gobiesociformes,Gobiesocidae,Tomicodon,TRUE,FALSE,FALSE,282992,NA,Eastern Tropical Pacific
Tylosurus pacificus,Tylosurus pacificus,accepted,Tylosurus pacificus,NA,species,Actinopteri,Beloniformes,Belonidae,Tylosurus,TRUE,FALSE,FALSE,272147,130046,Eastern Tropical Pacific
Diaphus phillipsi,Diaphus phillipsi,accepted,Diaphus phillipsi,NA,species,Actinopteri,Myctophiformes,Myctophidae,Diaphus,TRUE,FALSE,FALSE,272687,1519970,Eastern Tropical Pacific
Cynoglossus abbreviatus,Cynoglossus abbreviatus,accepted,Cynoglossus abbreviatus,NA,species,Actinopteri,Pleuronectiformes,Cynoglossidae,Cynoglossus,TRUE,FALSE,FALSE,274192,341728,Eastern Tropical Pacific
Myctophum nitidulum,Myctophum nitidulum,accepted,Myctophum nitidulum,NA,species,Actinopteri,Myctophiformes,Myctophidae,Myctophum,TRUE,FALSE,FALSE,126626,123340,Eastern Tropical Pacific
Anisotremus taeniatus,Anisotremus taeniatus,accepted,Anisotremus taeniatus,NA,species,Actinopteri,Eupercaria incertae sedis,Haemulidae,Anisotremus,TRUE,FALSE,FALSE,279624,531325,Eastern Tropical Pacific
Uraspis secunda,Uraspis secunda,accepted,Uraspis secunda,NA,species,Actinopteri,Carangiformes,Carangidae,Uraspis,TRUE,FALSE,FALSE,159658,948070,Eastern Tropical Pacific
Sphyrna zygaena,Sphyrna zygaena,accepted,Sphyrna zygaena,NA,species,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,TRUE,TRUE,FALSE,105819,195335,Eastern Tropical Pacific
Sphyrna mokarran,Sphyrna mokarran,accepted,Sphyrna mokarran,NA,species,Elasmobranchii,Carcharhiniformes,Sphyrnidae,Sphyrna,TRUE,TRUE,FALSE,105817,195334,Eastern Tropical Pacific
Hyporhamphus gilli,Hyporhamphus gilli,accepted,Hyporhamphus gilli,NA,species,Actinopteri,Beloniformes,Hemiramphidae,Hyporhamphus,TRUE,FALSE,FALSE,272181,NA,Eastern Tropical Pacific
Chiloconger dentatus,Chiloconger dentatus,accepted,Chiloconger dentatus,NA,species,Actinopteri,Anguilliformes,Congridae,Chiloconger,TRUE,FALSE,FALSE,280147,NA,Eastern Tropical Pacific
Monolene dubiosa,Monolene dubiosa,accepted,Monolene dubiosa,NA,species,Actinopteri,Pleuronectiformes,Bothidae,Monolene,TRUE,FALSE,FALSE,275917,NA,Eastern Tropical Pacific
Syngnathus schlegeli,Syngnathus schlegeli,accepted,Syngnathus schlegeli,NA,species,Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,TRUE,TRUE,FALSE,275231,103720,Eastern Tropical Pacific
Symphurus oligomerus,Symphurus oligomerus,accepted,Symphurus oligomerus,NA,species,Actinopteri,Pleuronectiformes,Cynoglossidae,Symphurus,TRUE,FALSE,FALSE,274264,NA,Eastern Tropical Pacific
Aseraggodes herrei,Aseraggodes herrei,accepted,Aseraggodes herrei,NA,species,Actinopteri,Pleuronectiformes,Soleidae,Aseraggodes,TRUE,FALSE,FALSE,279721,NA,Eastern Tropical Pacific
Melamphaes janae,Melamphaes janae,accepted,Melamphaes janae,NA,species,Actinopteri,Beryciformes,Melamphaidae,Melamphaes,TRUE,FALSE,FALSE,274929,NA,Eastern Tropical Pacific
Zapteryx xyster,Zapteryx xyster,accepted,Zapteryx xyster,NA,species,Elasmobranchii,Rhinopristiformes,Rhinobatidae,Zapteryx,TRUE,FALSE,FALSE,283214,NA,Eastern Tropical Pacific
Hypsopsetta guttulata,Hypsopsetta guttulata,accepted,Hypsopsetta guttulata,NA,species,Actinopteri,Pleuronectiformes,Pleuronectidae,Hypsopsetta,TRUE,TRUE,FALSE,281128,320378,Eastern Tropical Pacific
Pleuronichthys ritteri,Pleuronichthys ritteri,accepted,Pleuronichthys ritteri,NA,species,Actinopteri,Pleuronectiformes,Pleuronectidae,Pleuronichthys,TRUE,FALSE,FALSE,282294,320380,Eastern Tropical Pacific
Menticirrhus nasus,Menticirrhus nasus,accepted,Menticirrhus nasus,NA,species,Actinopteri,Eupercaria incertae sedis,Sciaenidae,Menticirrhus,TRUE,FALSE,FALSE,276146,1706453,Eastern Tropical Pacific
Diaphus effulgens,Diaphus effulgens,accepted,Diaphus effulgens,NA,species,Actinopteri,Myctophiformes,Myctophidae,Diaphus,TRUE,FALSE,FALSE,126591,473308,Eastern Tropical Pacific
Genyatremus dovii,Genyatremus dovii,accepted,Genyatremus dovii,NA,species,Actinopteri,Eupercaria incertae sedis,Haemulidae,Genyatremus,TRUE,FALSE,FALSE,995103,1181253,Eastern Tropical Pacific
Scomber australasicus,Scomber australasicus,accepted,Scomber australasicus,NA,species,Actinopteri,Scombriformes,Scombridae,Scomber,TRUE,FALSE,FALSE,219715,29150,Eastern Tropical Pacific
Brachygenys californiensis,Haemulon californiensis,superseded combination,Haemulon californiensis,NA,species,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,TRUE,FALSE,FALSE,1020317,314000,Eastern Tropical Pacific
Cyclopsetta querna,Cyclopsetta querna,accepted,Cyclopsetta querna,NA,species,Actinopteri,Pleuronectiformes,Paralichthyidae,Cyclopsetta,TRUE,TRUE,FALSE,275703,1247399,Eastern Tropical Pacific
Desmodema lorum,Desmodema lorum,accepted,Desmodema lorum,NA,species,Actinopteri,Lampriformes,Trachipteridae,Desmodema,TRUE,FALSE,FALSE,275872,320418,Eastern Tropical Pacific
Glossogobius kokius,Glossogobius kokius,accepted,Glossogobius kokius,NA,species,Actinopteri,Gobiiformes,Gobiidae,Glossogobius,TRUE,TRUE,TRUE,276807,NA,Eastern Tropical Pacific
Caranx latus,Caranx latus,accepted,Caranx latus,NA,species,Actinopteri,Carangiformes,Carangidae,Caranx,TRUE,TRUE,TRUE,126804,75015,Eastern Tropical Pacific
Cheilopogon heterurus,Cheilopogon heterurus,accepted,Cheilopogon heterurus,NA,species,Actinopteri,Beloniformes,Exocoetidae,Cheilopogon,TRUE,FALSE,FALSE,126382,546515,Eastern Tropical Pacific
Thalassoma duperrey,Thalassoma duperrey,accepted,Thalassoma duperrey,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,TRUE,FALSE,FALSE,273579,239043,North Central Pacific Gyre
Paracirrhites arcatus,Paracirrhites arcatus,accepted,Paracirrhites arcatus,NA,species,Actinopteri,Centrarchiformes,Cirrhitidae,Paracirrhites,TRUE,FALSE,FALSE,218866,215373,North Central Pacific Gyre
Acanthurus nigrofuscus,Acanthurus nigrofuscus,accepted,Acanthurus nigrofuscus,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,TRUE,FALSE,FALSE,219640,12913,North Central Pacific Gyre
Chromis vanderbilti,Chromis vanderbilti,accepted,Chromis vanderbilti,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,TRUE,FALSE,FALSE,273758,997969,North Central Pacific Gyre
Parupeneus multifasciatus,Parupeneus multifasciatus,accepted,Parupeneus multifasciatus,NA,species,Actinopteri,Mulliformes,Mullidae,Parupeneus,TRUE,FALSE,FALSE,277820,626244,North Central Pacific Gyre
Ctenochaetus strigosus,Ctenochaetus strigosus,accepted,Ctenochaetus strigosus,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Ctenochaetus,TRUE,FALSE,FALSE,219658,586812,North Central Pacific Gyre
Plectroglyphidodon fasciolatus,Plectroglyphidodon fasciolatus,accepted,Plectroglyphidodon fasciolatus,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Plectroglyphidodon,TRUE,FALSE,FALSE,1592381,NA,North Central Pacific Gyre
Stethojulis balteata,Stethojulis balteata,accepted,Stethojulis balteata,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Stethojulis,TRUE,FALSE,FALSE,219060,347729,North Central Pacific Gyre
Bodianus albotaeniatus,Bodianus albotaeniatus,accepted,Bodianus albotaeniatus,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Bodianus,TRUE,FALSE,FALSE,712758,2108417,North Central Pacific Gyre
Sufflamen bursa,Sufflamen bursa,accepted,Sufflamen bursa,NA,species,Actinopteri,Tetraodontiformes,Balistidae,Sufflamen,TRUE,FALSE,FALSE,219894,303704,North Central Pacific Gyre
Acanthurus olivaceus,Acanthurus olivaceus,accepted,Acanthurus olivaceus,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,TRUE,FALSE,FALSE,219625,238053,North Central Pacific Gyre
Halichoeres ornatissimus,Halichoeres ornatissimus,accepted,Halichoeres ornatissimus,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,TRUE,FALSE,FALSE,275783,317493,North Central Pacific Gyre
Canthigaster jactator,Canthigaster jactator,accepted,Canthigaster jactator,NA,species,Actinopteri,Tetraodontiformes,Tetraodontidae,Canthigaster,TRUE,FALSE,FALSE,275256,223139,North Central Pacific Gyre
Coris venusta,Coris venusta,accepted,Coris venusta,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Coris,TRUE,FALSE,FALSE,273564,1984840,North Central Pacific Gyre
Plectroglyphidodon johnstonianus,Plectroglyphidodon johnstonianus,accepted,Plectroglyphidodon johnstonianus,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Plectroglyphidodon,TRUE,FALSE,FALSE,212859,997975,North Central Pacific Gyre
Naso lituratus,Naso lituratus,accepted,Naso lituratus,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Naso,TRUE,FALSE,FALSE,219665,75028,North Central Pacific Gyre
Acanthurus nigroris,Acanthurus nigroris,accepted,Acanthurus nigroris,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,TRUE,FALSE,FALSE,219642,175432,North Central Pacific Gyre
Thalassoma ballieui,Thalassoma ballieui,accepted,Thalassoma ballieui,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Thalassoma,TRUE,FALSE,FALSE,273577,239040,North Central Pacific Gyre
Zebrasoma flavescens,Zebrasoma flavescens,accepted,Zebrasoma flavescens,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Zebrasoma,TRUE,FALSE,FALSE,219683,175439,North Central Pacific Gyre
Chlorurus perspicillatus,Chlorurus perspicillatus,accepted,Chlorurus perspicillatus,NA,species,Actinopteri,Eupercaria incertae sedis,Scaridae,Chlorurus,TRUE,FALSE,FALSE,277509,1236052,North Central Pacific Gyre
Centropyge potteri,Centropyge potteri,accepted,Centropyge potteri,NA,species,Actinopteri,Acanthuriformes,Pomacanthidae,Centropyge,TRUE,FALSE,FALSE,278848,109733,North Central Pacific Gyre
Macropharyngodon geoffroy,Macropharyngodon geoffroy,accepted,Macropharyngodon geoffroy,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Macropharyngodon,TRUE,FALSE,FALSE,219029,241318,North Central Pacific Gyre
Chaetodon multicinctus,Chaetodon multicinctus,accepted,Chaetodon multicinctus,NA,species,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,TRUE,FALSE,FALSE,273349,39044,North Central Pacific Gyre
Acanthurus leucopareius,Acanthurus leucopareius,accepted,Acanthurus leucopareius,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,TRUE,FALSE,FALSE,219624,1828454,North Central Pacific Gyre
Naso unicornis,Naso unicornis,accepted,Naso unicornis,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Naso,TRUE,FALSE,FALSE,219668,175444,North Central Pacific Gyre
Acanthurus triostegus,Acanthurus triostegus,accepted,Acanthurus triostegus,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,TRUE,FALSE,FALSE,219630,175435,North Central Pacific Gyre
Chlorurus spilurus,Chlorurus spilurus,accepted,Chlorurus spilurus,NA,species,Actinopteri,Eupercaria incertae sedis,Scaridae,Chlorurus,TRUE,FALSE,FALSE,712772,1236054,North Central Pacific Gyre
Sufflamen fraenatum,Sufflamen fraenatum,accepted,Sufflamen fraenatum,NA,species,Actinopteri,Tetraodontiformes,Balistidae,Sufflamen,TRUE,FALSE,FALSE,276852,181478,North Central Pacific Gyre
Plectroglyphidodon imparipennis,Plectroglyphidodon imparipennis,accepted,Plectroglyphidodon imparipennis,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Plectroglyphidodon,TRUE,FALSE,FALSE,212856,997974,North Central Pacific Gyre
Pycnochromis hanui,Chromis hanui,unaccepted,Chromis hanui,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,TRUE,FALSE,FALSE,273729,2108418,North Central Pacific Gyre
Oxycheilinus bimaculatus,Oxycheilinus bimaculatus,accepted,Oxycheilinus bimaculatus,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Oxycheilinus,TRUE,FALSE,FALSE,219039,241327,North Central Pacific Gyre
Chromis agilis,Chromis agilis,accepted,Chromis agilis,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,TRUE,FALSE,FALSE,212808,229076,North Central Pacific Gyre
Gomphosus varius,Gomphosus varius,accepted,Gomphosus varius,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Gomphosus,TRUE,FALSE,FALSE,218975,8249,North Central Pacific Gyre
Melichthys vidua,Melichthys vidua,accepted,Melichthys vidua,NA,species,Actinopteri,Tetraodontiformes,Balistidae,Melichthys,TRUE,FALSE,FALSE,219879,392900,North Central Pacific Gyre
Dascyllus albisella,Dascyllus albisella,accepted,Dascyllus albisella,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Dascyllus,TRUE,FALSE,FALSE,278448,91608,North Central Pacific Gyre
Melichthys niger,Melichthys niger,accepted,Melichthys niger,NA,species,Actinopteri,Tetraodontiformes,Balistidae,Melichthys,TRUE,FALSE,FALSE,219881,94928,North Central Pacific Gyre
Labroides phthirophagus,Labroides phthirophagus,accepted,Labroides phthirophagus,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Labroides,TRUE,FALSE,FALSE,278690,398665,North Central Pacific Gyre
Cirrhitops fasciatus,Cirrhitops fasciatus,accepted,Cirrhitops fasciatus,NA,species,Actinopteri,Centrarchiformes,Cirrhitidae,Cirrhitops,TRUE,FALSE,FALSE,218861,529473,North Central Pacific Gyre
Zanclus cornutus,Zanclus cornutus,accepted,Zanclus cornutus,NA,species,Actinopteri,Acanthuriformes,Zanclidae,Zanclus,TRUE,FALSE,FALSE,220083,75044,North Central Pacific Gyre
Lutjanus kasmira,Lutjanus kasmira,accepted,Lutjanus kasmira,NA,species,Actinopteri,Eupercaria incertae sedis,Lutjanidae,Lutjanus,TRUE,FALSE,FALSE,218482,396787,North Central Pacific Gyre
Aprion virescens,Aprion virescens,accepted,Aprion virescens,NA,species,Actinopteri,Eupercaria incertae sedis,Lutjanidae,Aprion,TRUE,FALSE,FALSE,212546,396781,North Central Pacific Gyre
Pseudocheilinus evanidus,Pseudocheilinus evanidus,accepted,Pseudocheilinus evanidus,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Pseudocheilinus,TRUE,FALSE,FALSE,208917,586857,North Central Pacific Gyre
Scarus rubroviolaceus,Scarus rubroviolaceus,accepted,Scarus rubroviolaceus,NA,species,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,TRUE,FALSE,FALSE,219124,247628,North Central Pacific Gyre
Acanthurus dussumieri,Acanthurus dussumieri,accepted,Acanthurus dussumieri,NA,species,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,TRUE,FALSE,FALSE,219641,238051,North Central Pacific Gyre
Chromis ovalis,Chromis ovalis,accepted,Chromis ovalis,NA,species,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,TRUE,FALSE,FALSE,1042320,NA,North Central Pacific Gyre
Coris gaimard,Coris gaimard,accepted,Coris gaimard,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Coris,TRUE,FALSE,FALSE,218960,241281,North Central Pacific Gyre
Pseudocheilinus octotaenia,Pseudocheilinus octotaenia,accepted,Pseudocheilinus octotaenia,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Pseudocheilinus,TRUE,FALSE,FALSE,208914,241335,North Central Pacific Gyre
Scarus dubius,Scarus dubius,accepted,Scarus dubius,NA,species,Actinopteri,Eupercaria incertae sedis,Scaridae,Scarus,TRUE,FALSE,FALSE,219094,1236061,North Central Pacific Gyre
Chaetodon quadrimaculatus,Chaetodon quadrimaculatus,accepted,Chaetodon quadrimaculatus,NA,species,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,TRUE,FALSE,FALSE,273356,146141,North Central Pacific Gyre
Cephalopholis argus,Cephalopholis argus,accepted,Cephalopholis argus,NA,species,Actinopteri,Perciformes,Serranidae,Cephalopholis,TRUE,FALSE,FALSE,218174,309930,North Central Pacific Gyre
Caranx ignobilis,Caranx ignobilis,accepted,Caranx ignobilis,NA,species,Actinopteri,Carangiformes,Carangidae,Caranx,TRUE,TRUE,FALSE,218414,376895,North Central Pacific Gyre
Pseudocheilinus tetrataenia,Pseudocheilinus tetrataenia,accepted,Pseudocheilinus tetrataenia,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Pseudocheilinus,TRUE,FALSE,FALSE,278386,586859,North Central Pacific Gyre
Pseudojuloides cerasinus,Pseudojuloides cerasinus,accepted,Pseudojuloides cerasinus,NA,species,Actinopteri,Eupercaria incertae sedis,Labridae,Pseudojuloides,TRUE,FALSE,FALSE,219048,241340,North Central Pacific Gyre
Chaetodon miliaris,Chaetodon miliaris,accepted,Chaetodon miliaris,NA,species,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,TRUE,FALSE,FALSE,218745,39045,North Central Pacific Gyre
Caranx melampygus,Caranx melampygus,accepted,Caranx melampygus,NA,species,Actinopteri,Carangiformes,Carangidae,Caranx,TRUE,TRUE,FALSE,218419,181461,North Central Pacific Gyre
Chaetodon ornatissimus,Chaetodon ornatissimus,accepted,Chaetodon ornatissimus,NA,species,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,TRUE,FALSE,FALSE,273352,109700,North Central Pacific Gyre
Paracirrhites forsteri,Paracirrhites forsteri,accepted,Paracirrhites forsteri,NA,species,Actinopteri,Centrarchiformes,Cirrhitidae,Paracirrhites,TRUE,FALSE,FALSE,218867,100206,North Central Pacific Gyre
